2.176584763689195068e+00,5.441148694030143451e-01,1.537897810665886933e+00,-1.508641497838665746e+00,-3.481759119151261572e+00,-1.793709056635256260e+00,-4.582187390443441810e-01,-7.647587771265387246e-01,-3.262267364463408814e+00,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
8.845047642927281739e-01,5.441148694030143451e-01,-1.117839943644278966e+00,-3.171476319498239826e-01,-1.474557526383528661e-01,7.299902954603146865e-01,-4.582187390443441810e-01,1.639105483795093132e+00,-6.983722343323787163e-01,-7.754069170249729970e-01,4.472713394927279595e-01,7.897014355131553032e-01,9.264826417629067334e-01,1.516270014335442173e+00
1.099851430858805879e+00,-1.837847219829066070e+00,1.537897810665886933e+00,8.743462339390176696e-01,4.638331978890137264e-01,6.850846130386852861e-01,-4.582187390443441810e-01,-7.647587771265387246e-01,2.226386376564379599e-01,1.289645446853545208e+00,8.825755528451835474e-02,7.897014355131553032e-01,-4.196887180635389125e-01,1.516270014335442173e+00
1.307914313114557359e-01,5.441148694030143451e-01,1.537897810665886933e+00,-1.508641497838665746e+00,3.526897523385834066e-01,4.964807468678419378e-01,-4.582187390443441810e-01,1.639105483795093132e+00,6.706979807861325193e-01,-7.754069170249729970e-01,2.677644473886231502e-01,7.897014355131553032e-01,9.264826417629067334e-01,1.516270014335442173e+00
-6.229219016698166467e-01,5.441148694030143451e-01,1.537897810665886933e+00,-1.508641497838665746e+00,-6.476012576152891942e-01,-1.793709056635256260e+00,-4.582187390443441810e-01,4.371733533342772038e-01,-5.241269342263863429e-01,1.289645446853545208e+00,8.825755528451835474e-02,1.826375134642393983e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
9.921780975757670262e-01,5.441148694030143451e-01,1.537897810665886933e+00,8.743462339390176696e-01,2.971180295633683022e-01,-1.793709056635256260e+00,-4.582187390443441810e-01,-7.647587771265387246e-01,-1.171323763191500777e+00,1.289645446853545208e+00,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,1.516270014335442173e+00
4.538114311605724871e-01,-1.837847219829066070e+00,-1.117839943644278966e+00,-3.171476319498239826e-01,2.971180295633683022e-01,1.071273481864697841e+00,2.182363824940011909e+00,1.639105483795093132e+00,5.213448664095676754e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,-2.469722636160833762e-01,2.272654001589352379e+00,1.238816149457046267e-01
-1.922285685376610154e-01,5.441148694030143451e-01,-2.325940255408903146e-01,8.743462339390176696e-01,9.639787028659499990e-01,4.156505185089090504e-01,-4.582187390443441810e-01,4.371733533342772038e-01,-1.221108134650355614e+00,1.289645446853545208e+00,2.780860936846091036e+00,7.897014355131553032e-01,-4.196887180635389125e-01,-9.204096845965986651e-01
-5.152485683867777944e-01,5.441148694030143451e-01,1.537897810665886933e+00,-1.508641497838665746e+00,-3.481759119151261572e+00,-5.183876758609818891e-01,-4.582187390443441810e-01,-7.647587771265387246e-01,-3.262267364463408814e+00,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
-8.382685682358945733e-01,-1.837847219829066070e+00,-2.325940255408903146e-01,8.743462339390176696e-01,1.304028612377228502e-01,3.438014266343020764e-01,-4.582187390443441810e-01,-7.647587771265387246e-01,-1.021970648814935823e+00,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
-1.591981901217166984e+00,-1.837847219829066070e+00,-2.325940255408903146e-01,-1.508641497838665746e+00,-4.253143665144286101e-01,-1.591422164879469081e-01,-4.582187390443441810e-01,4.371733533342772038e-01,1.218326066833536947e+00,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
-6.229219016698166467e-01,5.441148694030143451e-01,-2.325940255408903146e-01,8.743462339390176696e-01,-9.188402986313773391e-02,6.761034765543594283e-01,2.182363824940011909e+00,4.371733533342772038e-01,4.715604949507127275e-01,1.289645446853545208e+00,9.857920158050426096e-01,1.826375134642393983e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
-1.376635234651089057e+00,5.441148694030143451e-01,-2.325940255408903146e-01,-3.171476319498239826e-01,-1.474557526383528661e-01,8.198016603035734873e-01,-4.582187390443441810e-01,4.371733533342772038e-01,7.204823522449874673e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
1.638218097274000584e+00,5.441148694030143451e-01,1.537897810665886933e+00,-1.508641497838665746e+00,4.082614751137985665e-01,-1.793709056635256260e+00,-4.582187390443441810e-01,4.371733533342772038e-01,-3.249894483909665510e-01,-7.754069170249729970e-01,1.434559246065304716e+00,1.826375134642393983e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
2.311809802841681069e-02,5.441148694030143451e-01,-2.325940255408903146e-01,-3.171476319498239826e-01,-4.253143665144286101e-01,7.436733210452582676e-02,-4.582187390443441810e-01,-7.647587771265387246e-01,2.724230091152929356e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
-6.229219016698166467e-01,5.441148694030143451e-01,-1.117839943644278966e+00,-3.171476319498239826e-01,1.304028612377228502e-01,4.066693820245831925e-01,-4.582187390443441810e-01,1.639105483795093132e+00,1.218326066833536947e+00,-7.754069170249729970e-01,-6.297700131319009520e-01,7.897014355131553032e-01,-4.196887180635389125e-01,1.238816149457046267e-01
-1.484308567934127909e+00,5.441148694030143451e-01,-1.117839943644278966e+00,8.743462339390176696e-01,-4.253143665144286101e-01,-2.938592637528350537e-01,-4.582187390443441810e-01,1.639105483795093132e+00,-4.245581913086764470e-01,1.289645446853545208e+00,9.857920158050426096e-01,7.897014355131553032e-01,-4.196887180635389125e-01,1.516270014335442173e+00
1.530544763990961732e+00,5.441148694030143451e-01,6.526518925624983369e-01,8.743462339390176696e-01,5.471907820518364662e-01,-1.793709056635256260e+00,-4.582187390443441810e-01,-7.647587771265387246e-01,1.230698947387280501e-01,-7.754069170249729970e-01,8.062851237009377448e-01,-2.469722636160833762e-01,-4.196887180635389125e-01,-9.204096845965986651e-01
-1.591981901217166984e+00,-1.837847219829066070e+00,-1.117839943644278966e+00,-1.508641497838665746e+00,3.526897523385834066e-01,1.821409699164363294e-01,-4.582187390443441810e-01,-7.647587771265387246e-01,5.213448664095676754e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,7.897014355131553032e-01,-4.196887180635389125e-01,1.238816149457046267e-01
-7.305952349528556100e-01,5.441148694030143451e-01,-1.117839943644278966e+00,8.743462339390176696e-01,-4.253143665144286101e-01,6.761034765543594283e-01,-4.582187390443441810e-01,1.639105483795093132e+00,-3.249894483909665510e-01,1.289645446853545208e+00,8.825755528451835474e-02,7.897014355131553032e-01,9.264826417629067334e-01,1.238816149457046267e-01
2.384647645944946437e-01,5.441148694030143451e-01,6.526518925624983369e-01,8.743462339390176696e-01,-1.474557526383528661e-01,-1.793709056635256260e+00,-4.582187390443441810e-01,4.371733533342772038e-01,4.217761234918577795e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,7.897014355131553032e-01,-4.196887180635389125e-01,-9.204096845965986651e-01
-2.561041900764517099e+00,-1.837847219829066070e+00,-2.325940255408903146e-01,-9.128945648942448088e-01,1.241837316742025799e+00,3.348202901499762185e-01,-4.582187390443441810e-01,4.371733533342772038e-01,9.694042095392622072e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,1.168172914488007974e+00
3.461380978775335793e-01,5.441148694030143451e-01,-1.117839943644278966e+00,8.743462339390176696e-01,1.859745840129379824e-01,6.538619562019995501e-02,-4.582187390443441810e-01,-7.647587771265387246e-01,9.196198380804072592e-01,1.289645446853545208e+00,-8.092769052360058168e-01,-2.469722636160833762e-01,-4.196887180635389125e-01,1.516270014335442173e+00
-2.022675234349322615e+00,5.441148694030143451e-01,1.537897810665886933e+00,-1.508641497838665746e+00,-3.481759119151261572e+00,-3.477460826587903120e-01,-4.582187390443441810e-01,4.371733533342772038e-01,-3.262267364463408814e+00,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
-1.161288568085011352e+00,5.441148694030143451e-01,-1.117839943644278966e+00,-1.508641497838665746e+00,1.304028612377228502e-01,1.035348935927394409e+00,-4.582187390443441810e-01,-7.647587771265387246e-01,7.702667237038424153e-01,-7.754069170249729970e-01,8.960385697529900106e-01,-2.469722636160833762e-01,9.264826417629067334e-01,1.238816149457046267e-01
5.614847644436113949e-01,5.441148694030143451e-01,-2.325940255408903146e-01,8.743462339390176696e-01,4.082614751137985665e-01,-1.793709056635256260e+00,-4.582187390443441810e-01,-7.647587771265387246e-01,2.226386376564379599e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
6.691580977266503583e-01,5.441148694030143451e-01,-1.117839943644278966e+00,8.743462339390176696e-01,5.471907820518364662e-01,7.389714319446405444e-01,-4.582187390443441810e-01,1.639105483795093132e+00,2.724230091152929356e-01,1.289645446853545208e+00,1.703819584221461847e+00,7.897014355131553032e-01,2.272654001589352379e+00,1.516270014335442173e+00
5.614847644436113949e-01,5.441148694030143451e-01,-1.117839943644278966e+00,-9.128945648942448088e-01,1.241837316742025799e+00,7.928582508505958026e-01,-4.582187390443441810e-01,1.639105483795093132e+00,6.955901665155600488e-01,-7.754069170249729970e-01,-6.297700131319009520e-01,7.897014355131553032e-01,-4.196887180635389125e-01,1.516270014335442173e+00
-8.455523525462210754e-02,-1.837847219829066070e+00,-2.325940255408903146e-01,-1.508641497838665746e+00,-1.474557526383528661e-01,6.671223400700335704e-01,-4.582187390443441810e-01,-7.647587771265387246e-01,-2.628321963783680770e-02,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
3.461380978775335793e-01,5.441148694030143451e-01,-2.325940255408903146e-01,-3.171476319498239826e-01,4.082614751137985665e-01,5.862921117111007385e-01,-4.582187390443441810e-01,4.371733533342772038e-01,3.470995663035753576e-01,1.289645446853545208e+00,8.825755528451835474e-02,7.897014355131553032e-01,-4.196887180635389125e-01,-9.204096845965986651e-01
8.845047642927281739e-01,5.441148694030143451e-01,1.537897810665886933e+00,-1.508641497838665746e+00,-3.481759119151261572e+00,3.844278616722233283e-02,-4.582187390443441810e-01,4.371733533342772038e-01,-3.262267364463408814e+00,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
-2.999019018206999232e-01,-1.837847219829066070e+00,-2.325940255408903146e-01,-1.508641497838665746e+00,-4.253143665144286101e-01,-8.729312461333992024e-02,-4.582187390443441810e-01,-7.647587771265387246e-01,-2.752050769321116030e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
-5.152485683867777944e-01,-1.837847219829066070e+00,-2.325940255408903146e-01,-3.171476319498239826e-01,-4.253143665144286101e-01,-1.793709056635256260e+00,-4.582187390443441810e-01,-7.647587771265387246e-01,7.204823522449874673e-01,-7.754069170249729970e-01,-8.092769052360058168e-01,-1.283645962745322056e+00,-4.196887180635389125e-01,-9.204096845965986651e-01
6.691580977266503583e-01,5.441148694030143451e-01,6.526518925624983369e-01,8.743462339390176696e-01,9.639787028659499990e-01,-1.793709056635256260e+00,-4.582187390443441810e-01,-7.647587771265387246e-01,4.466683092212852535e-01,-7.754069170249729970e-01,-4.502631210277961427e-01,7.897014355131553032e-01,-4.196887180635389125e-01,-9.204096845965986651e-01
